Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
15627,6,1.0,42.72042222473061,36.56198486780415,1.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10734,101,4.0,76.27822672076553,54.41156273153807,9.0,12,12.0,1974,0.225824954,A,B,41,6558,7,1548.0,3,2,B
11390,27,1.0,37.91318591601504,19.319460416687484,8.0,3,17.0,1977,0.017647053,B,B,2,469,0,1177.4606946983547,0,0,B
8459,79,2.0,45.48991719824454,31.219056413742862,5.0,5,5.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B
3087,23,2.0,60.15504790045204,36.56198486780415,1.0,13,17.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
5013,57,2.0,63.028650824145686,36.11260435755962,12.0,3,12.0,2003,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
3950,20,2.0,53.135612421455406,32.72172198579225,12.0,10,17.0,2003,0.019508796,B,B,37,7687,11,176.0,5,5,B
11608,27,1.0,41.57523256228452,36.56198486780415,1.0,19,22.0,1977,0.211401214,B,B,9,1892,0,1177.4606946983547,0,1,B
10761,52,2.0,95.9660725941068,48.57721418972074,15.0,25,25.0,2009,0.371148999,B,B,34,7065,1,750.0,2,5,B
16464,23,2.0,50.82543006739549,36.56198486780415,0.0,1,4.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
14905,138,2.0,48.2927530743679,31.82870028042004,5.0,5,5.0,1960,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
14395,1,2.0,53.01685245822996,52.34048980513396,0.0,6,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
13374,111,3.0,61.47639113111411,41.36174174915504,5.0,10,9.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B
14298,58,1.0,44.76168586553168,36.56198486780415,0.0,17,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11086,21,2.0,42.70799497329023,29.035438476677943,5.0,9,8.0,1964,0.149666373,B,B,22,4789,2,4087.0,4,1,B
5403,34,4.0,99.11258109881224,36.56198486780415,1.0,22,1.0,1977,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
10720,1,1.0,49.27244798540568,36.56198486780415,1.0,20,24.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
3319,48,2.0,50.62700649726228,48.79007897495828,6.0,12,12.0,1981,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
11143,7,2.0,43.92019171835752,26.5787616455314,7.0,12,12.0,1965,0.035145267,B,B,42,9292,3,2620.0,0,3,B
11169,6,2.0,64.86151003149466,36.81962793236171,12.0,11,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B
9782,42,1.0,40.66522387307374,22.59318824860577,7.0,8,17.0,2006,0.158249043,B,B,21,5731,0,1177.4606946983547,1,0,B
12952,37,2.0,50.28006173696672,35.08136678884241,8.0,8,14.0,1974,0.127811589,B,B,28,7287,5,320.0,1,3,B
10528,3,3.0,62.93157736089255,44.56178901621523,6.0,4,12.0,1974,0.050900058,B,B,43,10621,1,30.0,2,3,B
13967,1,2.0,53.12751757171616,54.254344437528935,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
8362,116,2.0,47.66671174005107,30.409701336072267,6.0,5,12.0,1961,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
15724,78,3.0,74.08463916462037,46.70340758687666,8.0,4,25.0,2012,0.092290642,B,B,21,4346,2,165.0,1,2,B
12255,99,1.0,38.59641962956243,22.11389193034768,9.0,1,14.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
1435,111,17.0,52.86610662396232,32.52834239691611,8.0,15,17.0,1987,0.093442564,B,B,23,4635,5,3300.0,2,4,B
3024,87,1.0,36.1385587693361,24.29108392961976,6.0,9,9.0,1980,0.100455735,B,B,43,7227,0,1177.4606946983547,1,6,A
1027,12,3.0,60.02972321907347,39.95572515773721,6.0,8,9.0,1983,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
7187,27,1.0,37.36091478787089,20.92680236416469,6.0,5,3.0,2013,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
13631,6,2.0,53.0362479813554,36.56198486780415,1.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5090,1,1.0,39.17688846100205,18.504295434755612,1.0,1,17.0,1994,0.025609157,B,B,33,5261,0,240.0,3,1,B
16290,37,2.0,54.6464203536069,32.77192467127642,8.0,3,12.0,1981,0.127811589,B,B,28,7287,5,320.0,1,3,B
13494,169,1.0,47.01202689995974,47.37233167068813,8.0,4,17.0,2019,0.178916796,B,B,18,3594,4,192.0,1,5,B
10878,28,3.0,72.40843458128478,48.07791022147955,7.0,4,5.0,1959,0.118537385,B,B,30,6207,1,1183.0,1,0,B
8318,9,2.0,42.06257852753836,36.56198486780415,1.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
16650,191,1.0,39.3985116514654,19.55338721777137,8.0,3,16.0,1985,0.127375905,B,B,43,8429,3,1177.4606946983547,3,9,B
914,1,2.0,64.13446724463208,65.60843683460689,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
7695,101,2.0,35.765220624062465,21.994554707143536,5.0,3,5.0,1969,0.038692987,B,B,28,6533,1,1015.0,2,5,B
12203,52,1.0,40.06185124164293,41.76740245741391,0.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
7896,83,1.0,41.79904799574665,22.234122980074314,8.0,7,14.0,1985,0.0077202819999999,B,B,38,4788,2,1177.4606946983547,0,4,B
5873,52,2.0,52.76871775000173,36.56198486780415,0.0,13,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
11016,23,1.0,30.91646494763471,36.56198486780415,1.0,3,17.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
8728,109,2.0,58.10522563607446,36.56198486780415,9.0,1,12.0,1977,0.093442564,B,B,23,4635,5,3300.0,2,4,B
10062,25,2.0,60.20836269987587,35.211974725810535,10.0,5,17.0,2000,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
8200,15,3.0,82.99674492015453,44.25876285234381,12.0,8,12.0,2006,0.158249043,B,B,21,5731,0,1177.4606946983547,1,0,B
15896,9,1.0,41.86281062255679,26.74419716013925,8.0,4,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
15394,67,2.0,70.83598477893811,40.154647228882645,11.0,12,19.0,2014,0.0077202819999999,B,B,38,4788,2,1177.4606946983547,0,4,B
7981,23,1.0,32.243370796822255,36.56198486780415,1.0,13,12.0,1977,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
14338,27,1.0,48.15957100067676,45.67607831130163,1.0,3,1.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
10291,32,1.0,39.135254121898015,20.144385046994515,9.0,3,14.0,1975,0.135649789,B,B,46,7960,6,350.0,3,11,B
5476,27,1.0,43.739878244393566,42.08101199949815,1.0,19,19.0,1977,0.211401214,B,B,9,1892,0,1177.4606946983547,0,1,B
3029,13,1.0,43.57357629518538,22.22113089969779,8.0,11,18.0,2000,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
4124,101,1.0,43.99894233473899,18.04141670168737,8.0,8,14.0,2008,0.225824954,A,B,41,6558,7,1548.0,3,2,B
625,137,2.0,55.47854373000224,35.67238760012554,8.0,3,7.0,1959,0.049863387,B,B,18,3746,9,75.0,3,1,B
10419,85,4.0,65.78695277974502,47.2495872850775,6.0,8,9.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B
9719,78,3.0,84.35644857829261,49.81364347322672,10.0,20,22.0,2006,0.219006007,B,B,28,6746,3,1177.4606946983547,1,4,B
6866,84,2.0,45.24649489942665,33.3480027684782,6.0,2,9.0,1982,0.149666373,B,B,22,4789,2,4087.0,4,1,B
14948,83,2.0,49.91011626009344,31.331926463723807,9.0,3,12.0,1978,0.0077202819999999,B,B,38,4788,2,1177.4606946983547,0,4,B
4395,27,2.0,57.78778799180313,35.24606736399442,9.0,3,10.0,1997,0.041116354,B,B,53,14892,4,1177.4606946983547,1,4,B
13019,61,3.0,80.24691727918831,44.63365268207421,9.0,9,22.0,1997,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
8496,128,1.0,38.3653201442884,15.960955260497808,9.0,13,17.0,1995,0.0,B,B,27,4798,0,30.0,2,8,B
6273,61,2.0,47.48969088138692,28.189122288726026,6.0,1,12.0,1981,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
12127,6,3.0,77.01361757906628,79.46329879749088,10.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15290,21,3.0,59.79310999913618,42.23004695445785,6.0,11,9.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B
13916,54,2.0,87.28585801265007,59.12215681920473,18.0,4,36.0,2011,0.006076152,B,B,30,5285,0,645.0,6,6,B
4444,48,2.0,52.92486174779645,34.565991581029785,8.0,9,12.0,1983,0.041124634,B,B,46,9515,5,1177.4606946983547,1,10,B
14995,9,3.0,78.68946247630839,50.69667426679997,10.0,5,17.0,1994,0.069753361,B,B,53,13670,4,1177.4606946983547,1,11,B
6313,1,3.0,80.67710601424461,52.902188816139,10.0,9,17.0,2014,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
2003,8,2.0,44.68368246434741,28.31515388430829,5.0,4,9.0,1976,0.092290642,B,B,21,4346,2,165.0,1,2,B
16723,23,2.0,66.13738158910844,36.56198486780415,1.0,3,17.0,2016,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
186,74,2.0,80.08000580402965,36.56198486780415,0.0,6,17.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
1215,62,1.0,47.06363502158803,46.19118680176756,1.0,5,17.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
13023,30,2.0,65.71550395644876,36.56198486780415,1.0,1,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
14639,62,3.0,65.50632324548631,47.7438429598125,10.0,3,12.0,1975,0.002211665,B,B,39,7614,3,1177.4606946983547,1,5,A
5849,128,1.0,40.34530251235429,23.75488996161283,7.0,2,17.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B
14213,101,2.0,48.868250988600366,32.4317318766842,5.0,4,5.0,1966,0.225824954,A,B,41,6558,7,1548.0,3,2,B
971,3,1.0,39.2476867612106,23.712340608011,9.0,10,14.0,1971,0.050900058,B,B,43,10621,1,30.0,2,3,B
11324,21,2.0,48.69847973975818,33.21282420864376,5.0,5,5.0,1964,0.034331497,B,B,25,5487,3,1177.4606946983547,0,4,B
11418,1,2.0,65.33681067382979,65.70736262229536,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
4839,6,1.0,40.56878830685196,36.56198486780415,1.0,10,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3316,44,2.0,42.7697271926506,23.92895536272623,6.0,8,18.0,1966,0.232205084,B,B,24,4860,1,80.0,0,3,B
12704,85,2.0,66.9992600304534,35.78203872462471,10.0,15,22.0,1986,0.037177818,B,B,52,11217,1,2300.0,1,7,B
9101,124,1.0,31.813360216676827,21.86835875403738,5.0,5,5.0,1961,0.16909109,B,B,19,3856,10,1177.4606946983547,2,5,B
375,27,2.0,63.323765290432846,36.56198486780415,1.0,14,1.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
13904,1,1.0,40.27829635724406,36.56198486780415,1.0,18,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
7210,1,1.0,48.31441738513792,18.15545722628504,11.0,15,17.0,1977,0.014580716,B,B,3,760,1,1177.4606946983547,0,0,B
15970,23,2.0,61.06267689044472,36.56198486780415,1.0,4,25.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
6113,17,1.0,37.91469999836486,20.534669989357653,8.0,17,24.0,1988,0.0,B,B,18,3374,5,620.0,1,2,B
9596,6,2.0,54.22550297262671,36.56198486780415,1.0,12,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
4141,94,4.0,96.93312720933692,96.2829009845397,8.0,18,22.0,2015,0.282797669,B,B,33,8667,2,1177.4606946983547,0,6,B
2874,99,2.0,46.4731215661529,30.653943617807112,5.0,4,5.0,1969,0.033493708,B,B,66,10573,1,1322.0,3,8,B
2216,182,2.0,46.04087611910128,32.25563079035316,5.0,2,12.0,1968,0.015016892,B,B,17,3079,59,2890.0,0,8,B
16490,30,3.0,79.43143469050823,36.56198486780415,1.0,6,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
9420,3,2.0,46.87893593440925,32.375609860193784,6.0,9,9.0,1976,0.050900058,B,B,43,10621,1,30.0,2,3,B
3127,11,1.0,39.3404853038446,20.961454651028266,8.0,5,12.0,1976,0.0001696759999999,B,B,36,5992,0,1177.4606946983547,1,1,B
3270,119,3.0,58.62486144439869,39.83396063751584,5.0,7,5.0,1967,0.033493708,B,B,66,10573,1,1322.0,3,8,B
1468,157,3.0,66.70214391271496,45.96947580159011,8.0,5,5.0,1931,0.0,B,B,30,7538,87,4702.0,5,5,B
16561,21,3.0,63.470494548149325,47.63960636467296,5.0,7,9.0,1975,0.194489265,B,B,47,8004,3,125.0,3,5,B
4285,99,3.0,58.65910371349373,45.69227591223961,6.0,2,9.0,1973,0.033493708,B,B,66,10573,1,1322.0,3,8,B
5600,21,2.0,49.94171705426886,31.238350036293483,6.0,7,9.0,1990,0.194489265,B,B,47,8004,3,125.0,3,5,B
10115,122,1.0,40.466023109918005,23.045089149852213,8.0,9,10.0,1997,0.033493708,B,B,66,10573,1,1322.0,3,8,B
3776,47,3.0,64.76659486144558,46.40417479125015,6.0,11,12.0,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
2024,27,3.0,108.65046454756737,36.56198486780415,1.0,4,6.0,1977,0.07542368,B,B,11,3097,0,1177.4606946983547,0,0,B
6026,113,2.0,46.55958008783286,33.30825412830499,6.0,2,9.0,1969,0.050755569,B,B,24,5469,1,145.0,0,1,B
11837,9,3.0,83.2654497292242,36.56198486780415,1.0,9,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
8822,1,2.0,70.16681298712443,36.56198486780415,1.0,4,1.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
8855,124,2.0,54.667151770093874,34.507345493031174,7.0,2,9.0,1956,0.16909109,B,B,19,3856,10,1177.4606946983547,2,5,B
14886,90,1.0,32.809006307769124,20.995885185174924,5.0,4,5.0,1961,0.246031548,B,A,22,3151,4,2715.0,3,3,B
7099,169,2.0,58.92992089047305,55.040334406173656,10.0,16,17.0,2018,0.178916796,B,B,18,3594,4,192.0,1,5,B
11477,30,1.0,42.40820003516843,36.56198486780415,1.0,9,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4109,52,2.0,66.86134297046617,65.8346422822604,0.0,4,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
13592,31,3.0,68.56716856897975,69.15656737141963,7.0,3,9.0,1960,0.0,B,B,23,3684,2,1177.4606946983547,0,4,B
10333,176,1.0,40.45925484366857,22.204869965191246,8.0,5,5.0,1960,0.08761909,B,B,8,1497,5,1177.4606946983547,1,0,B
15350,47,3.0,67.67663405686399,41.15693948167829,7.0,12,12.0,1980,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
10105,26,1.0,35.488663529452545,21.966797962136745,6.0,4,9.0,1979,0.0,B,B,36,6714,2,2672.0,0,2,B
14195,27,2.0,45.59101090353629,31.588933359546694,6.0,2,5.0,1969,0.07542368,B,B,11,3097,0,1177.4606946983547,0,0,B
11010,27,2.0,66.44850258937556,62.4351282951365,10.0,10,17.0,2017,0.011654127,B,B,4,915,0,1177.4606946983547,0,0,B
15592,72,1.0,35.761861206804646,21.36600511042856,7.0,7,9.0,1978,0.210473241,B,B,11,2398,2,1994.0,3,0,B
7364,21,1.0,35.382146711689174,18.719459869904536,8.0,2,5.0,1960,0.149666373,B,B,22,4789,2,4087.0,4,1,B
5682,81,2.0,67.57557072998043,32.91770390461185,9.0,13,17.0,2010,0.006076152,B,B,30,5285,0,645.0,6,6,B
12706,11,2.0,42.35997598257139,30.07002774739728,6.0,3,5.0,1962,0.038692987,B,B,28,6533,1,1015.0,2,5,B
7546,47,3.0,72.32531824519553,44.51246751549015,8.0,18,16.0,1982,0.101872465,B,B,23,4583,3,1177.4606946983547,3,3,B
1107,103,1.0,29.93393593482247,19.4615359263554,5.0,5,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B
15949,3,2.0,52.60057700889544,30.10489740430389,8.0,8,14.0,1993,0.265088676,B,B,37,5288,0,1937.0,3,2,B
10921,194,2.0,48.96912355782237,35.57071511251266,5.0,7,9.0,1977,0.174739084,B,B,17,3379,9,100.0,0,3,B
2649,79,1.0,46.14538172137318,43.34051026340398,10.0,23,25.0,2015,0.307466659,B,A,30,5048,9,325.0,2,5,B
5079,39,3.0,80.9876545077203,43.73663639061216,8.0,12,14.0,1996,0.428825818,B,B,25,5011,8,730.0,0,2,B
5035,62,1.0,50.25844244515483,22.55936501481891,11.0,8,17.0,2011,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
11971,169,2.0,67.94555137697529,69.26308549302902,1.0,2,2.0,2017,0.178916796,B,B,18,3594,4,192.0,1,5,B
2343,119,1.0,35.64458288090695,22.99131673208244,5.0,7,9.0,1964,0.000995363,B,B,42,7651,1,1177.4606946983547,1,5,B
9,6,1.0,38.800420103089024,42.56069030117758,1.0,3,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
9330,23,3.0,105.36900978380125,36.56198486780415,0.0,5,25.0,1977,0.075778755,B,B,6,1437,3,1177.4606946983547,0,2,B
9342,98,2.0,55.77208345602239,31.76740865778942,9.0,11,17.0,2005,0.195781053,B,B,23,5212,6,1177.4606946983547,3,2,B
5875,29,1.0,37.61627212718341,17.43221701777812,8.0,2,9.0,1968,0.069660344,B,B,31,6119,4,1177.4606946983547,1,2,B
5663,26,2.0,47.94882534998551,30.938013948693328,5.0,6,5.0,1966,0.0,B,B,36,6714,2,2672.0,0,2,B
13285,9,2.0,61.99442161414454,38.9202534582369,10.0,3,17.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B
8515,58,3.0,77.06340914613781,47.42609391324714,10.0,7,17.0,2008,0.050755569,B,B,24,5469,1,145.0,0,1,B
2443,27,1.0,44.65991315827489,20.819109979085823,8.0,7,10.0,2010,0.041116354,B,B,53,14892,4,1177.4606946983547,1,4,B
7494,1,2.0,65.32888196876655,36.56198486780415,10.0,3,17.0,2015,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
5485,62,3.0,88.09888333422033,36.56198486780415,1.0,14,16.0,2015,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
5253,46,2.0,55.52008341488619,35.328234383113646,9.0,14,17.0,2005,0.0,B,B,47,11319,0,1145.0,3,5,B
8133,1,1.0,49.620649680846405,36.56198486780415,1.0,10,24.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
13116,27,1.0,47.37990455756341,44.21750320543929,0.0,4,0.0,1977,0.072157581,B,B,2,629,1,1177.4606946983547,0,0,A
8551,58,2.0,52.50532186033959,34.94386521596441,6.0,3,12.0,1973,0.31019913,B,B,11,2748,1,1177.4606946983547,0,0,B
3499,1,1.0,39.807348725054005,21.386927891283676,8.0,3,14.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B
2844,1,2.0,64.78505452410977,31.7687144592152,12.0,7,17.0,2014,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
1166,58,3.0,80.57846259026503,49.12752549741328,10.0,8,14.0,2004,0.050755569,B,B,24,5469,1,145.0,0,1,B
11247,61,1.0,38.1468965769044,20.222569589119832,8.0,3,12.0,1984,0.300322518,B,B,52,10311,6,1177.4606946983547,1,9,B
6910,3,1.0,38.78799930878896,19.878572122602154,8.0,8,16.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
10350,6,3.0,79.27431299641455,81.63637343610553,10.0,11,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
11029,30,1.0,31.73762464318432,32.104178356122496,8.0,26,25.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
13525,46,1.0,32.537038311989264,11.070513256260249,5.0,3,9.0,1970,0.0,B,B,47,11319,0,1145.0,3,5,B
12954,1,1.0,42.2470826240416,43.174824806167365,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
4367,28,2.0,47.42543279912874,32.15148176102982,5.0,3,9.0,1968,0.333891544,B,B,30,6564,1,1177.4606946983547,0,0,B
16394,23,1.0,53.77527789755955,36.56198486780415,1.0,3,4.0,1977,0.014072961,B,B,2,475,0,1177.4606946983547,0,0,B
4834,0,2.0,45.82355644261703,27.46257400582156,8.0,5,5.0,1938,0.319809354,B,B,25,4756,16,2857.0,5,8,B
16748,13,2.0,58.35951524675748,32.88535740580276,9.0,16,17.0,2001,0.090799103,B,B,74,19083,2,1177.4606946983547,5,15,B
12034,53,2.0,58.56362485209706,43.75223474518224,10.0,16,24.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B
2515,23,1.0,49.52032486745218,36.56198486780415,1.0,4,16.0,2016,0.014072961,B,B,2,475,0,1177.4606946983547,0,0,B
7577,115,2.0,47.08394719262875,29.63015311272891,5.0,4,5.0,1962,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
9212,121,3.0,67.35340643632648,47.10108548543403,7.0,12,12.0,1976,0.212515361,B,B,19,3293,16,628.0,3,7,B
7893,53,3.0,51.58552002740611,33.72516586191027,6.0,3,9.0,1991,0.313924552,B,B,22,4625,11,3855.0,2,10,B
5604,156,1.0,36.775478419835146,22.01950608086853,7.0,13,17.0,2004,0.007658515,B,B,35,7077,56,2301.0,3,19,B
8197,9,1.0,38.59521067473601,22.895884464677557,8.0,19,17.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
4527,63,2.0,48.76506918468134,35.61597404846713,8.0,14,12.0,1970,0.23861713,B,B,26,3889,6,705.0,3,6,B
8558,1,1.0,46.51797657382706,46.89152135890333,10.0,24,24.0,2017,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
6325,23,2.0,50.539480708707565,36.56198486780415,1.0,4,12.0,2016,0.034656082,B,B,0,168,0,1177.4606946983547,0,0,B
16195,1,1.0,39.37168113402182,36.56198486780415,1.0,7,17.0,1977,0.007122317,B,B,1,264,0,1177.4606946983547,0,1,B
7799,3,1.0,36.93082261471204,18.977519347566744,9.0,1,12.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B
5424,93,3.0,137.98741193672794,36.56198486780415,1.0,2,3.0,1977,0.004949358,B,B,0,186,0,1177.4606946983547,0,0,B
5767,79,2.0,48.54572333459649,32.582038529840226,8.0,5,12.0,1971,0.307466659,B,A,30,5048,9,325.0,2,5,B
